Country Name,Country Code,Series Name,Series Code,2016 [YR2016]
Russian Federation,RUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.230770111084
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.6666660308838
Russian Federation,RUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,37.019229888916
Russian Federation,RUS,Rule of Law: Percentile Rank,RL.PER.RNK,21.1538467407227
Russian Federation,RUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,15.2709360122681
Rwanda,RWA,Control of Corruption: Percentile Rank,CC.PER.RNK,74.5192337036133
Rwanda,RWA,Government Effectiveness: Percentile Rank,GE.PER.RNK,58.1730766296387
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.7142868041992
Rwanda,RWA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.6923065185547
Rwanda,RWA,Rule of Law: Percentile Rank,RL.PER.RNK,57.6923065185547
Rwanda,RWA,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.7783250808716
Samoa,WSM,Control of Corruption: Percentile Rank,CC.PER.RNK,64.9038467407227
Samoa,WSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.5961532592773
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.3809509277344
Samoa,WSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50.961540222168
Samoa,WSM,Rule of Law: Percentile Rank,RL.PER.RNK,75.961540222168
Samoa,WSM,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.4285736083984
San Marino,SMR,Control of Corruption: Percentile Rank,CC.PER.RNK,..
San Marino,SMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,..
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.476188659668
San Marino,SMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..
San Marino,SMR,Rule of Law: Percentile Rank,RL.PER.RNK,..
San Marino,SMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,89.6551742553711
Sao Tome and Principe,STP,Control of Corruption: Percentile Rank,CC.PER.RNK,55.288459777832
Sao Tome and Principe,STP,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.9615383148193
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,54.2857131958008
Sao Tome and Principe,STP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.1538467407227
Sao Tome and Principe,STP,Rule of Law: Percentile Rank,RL.PER.RNK,27.4038467407227
Sao Tome and Principe,STP,Voice and Accountability: Percentile Rank,VA.PER.RNK,60.5911331176758
Saudi Arabia,SAU,Control of Corruption: Percentile Rank,CC.PER.RNK,62.980770111084
Saudi Arabia,SAU,Government Effectiveness: Percentile Rank,GE.PER.RNK,63.461540222168
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,28.5714282989502
Saudi Arabia,SAU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,55.769229888916
Saudi Arabia,SAU,Rule of Law: Percentile Rank,RL.PER.RNK,67.788459777832
Saudi Arabia,SAU,Voice and Accountability: Percentile Rank,VA.PER.RNK,3.94088673591614
Senegal,SEN,Control of Corruption: Percentile Rank,CC.PER.RNK,57.211540222168
Senegal,SEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,36.538459777832
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,36.6666679382324
Senegal,SEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,49.038459777832
Senegal,SEN,Rule of Law: Percentile Rank,RL.PER.RNK,47.1153831481934
Senegal,SEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,57.6354675292969
Serbia,SRB,Control of Corruption: Percentile Rank,CC.PER.RNK,45.6730766296387
Serbia,SRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,55.769229888916
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,48.0952377319336
Serbia,SRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,54.8076934814453
Serbia,SRB,Rule of Law: Percentile Rank,RL.PER.RNK,50
Serbia,SRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,53.2019691467285
Seychelles,SYC,Control of Corruption: Percentile Rank,CC.PER.RNK,76.9230804443359
Seychelles,SYC,Government Effectiveness: Percentile Rank,GE.PER.RNK,67.3076934814453
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.523811340332
Seychelles,SYC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.711540222168
Seychelles,SYC,Rule of Law: Percentile Rank,RL.PER.RNK,58.6538467407227
Seychelles,SYC,Voice and Accountability: Percentile Rank,VA.PER.RNK,51.2315254211426
Sierra Leone,SLE,Control of Corruption: Percentile Rank,CC.PER.RNK,20.1923084259033
Sierra Leone,SLE,Government Effectiveness: Percentile Rank,GE.PER.RNK,10.0961542129517
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.476188659668
Sierra Leone,SLE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.8269233703613
Sierra Leone,SLE,Rule of Law: Percentile Rank,RL.PER.RNK,21.634614944458
Sierra Leone,SLE,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.3645324707031
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,97.1153869628906
Singapore,SGP,Government Effectiveness: Percentile Rank,GE.PER.RNK,100
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.523811340332
Singapore,SGP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,100
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,96.1538467407227
Singapore,SGP,Voice and Accountability: Percentile Rank,VA.PER.RNK,36.9458122253418
Slovak Republic,SVK,Control of Corruption: Percentile Rank,CC.PER.RNK,63.461540222168
Slovak Republic,SVK,Government Effectiveness: Percentile Rank,GE.PER.RNK,76.4423065185547
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,66.6666641235352
Slovak Republic,SVK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,78.8461532592773
Slovak Republic,SVK,Rule of Law: Percentile Rank,RL.PER.RNK,75
Slovak Republic,SVK,Voice and Accountability: Percentile Rank,VA.PER.RNK,75.3694610595703
Slovenia,SVN,Control of Corruption: Percentile Rank,CC.PER.RNK,77.4038467407227
Slovenia,SVN,Government Effectiveness: Percentile Rank,GE.PER.RNK,83.6538467407227
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,83.8095245361328
Slovenia,SVN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.0769195556641
Slovenia,SVN,Rule of Law: Percentile Rank,RL.PER.RNK,82.6923065185547
Slovenia,SVN,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.3399047851563
Solomon Islands,SLB,Control of Corruption: Percentile Rank,CC.PER.RNK,43.75
Solomon Islands,SLB,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.384614944458
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,62.8571434020996
Solomon Islands,SLB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,15.384614944458
Solomon Islands,SLB,Rule of Law: Percentile Rank,RL.PER.RNK,40.3846168518066
Solomon Islands,SLB,Voice and Accountability: Percentile Rank,VA.PER.RNK,62.5615768432617
Somalia,SOM,Control of Corruption: Percentile Rank,CC.PER.RNK,0.480769217014313
Somalia,SOM,Government Effectiveness: Percentile Rank,GE.PER.RNK,0.480769217014313
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.85714292526245
Somalia,SOM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,0.961538434028625
Somalia,SOM,Rule of Law: Percentile Rank,RL.PER.RNK,0
Somalia,SOM,Voice and Accountability: Percentile Rank,VA.PER.RNK,2.95566511154175
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,60.0961532592773
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,64.9038467407227
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,42.3809509277344
South Africa,ZAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,62.019229888916
South Africa,ZAF,Rule of Law: Percentile Rank,RL.PER.RNK,58.1730766296387
South Africa,ZAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.9802932739258
South Sudan,SSD,Control of Corruption: Percentile Rank,CC.PER.RNK,1.92307686805725
South Sudan,SSD,Government Effectiveness: Percentile Rank,GE.PER.RNK,0
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.90476191043854
South Sudan,SSD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,2.88461542129517
South Sudan,SSD,Rule of Law: Percentile Rank,RL.PER.RNK,2.88461542129517
South Sudan,SSD,Voice and Accountability: Percentile Rank,VA.PER.RNK,5.41871929168701
Spain,ESP,Control of Corruption: Percentile Rank,CC.PER.RNK,68.75
Spain,ESP,Government Effectiveness: Percentile Rank,GE.PER.RNK,83.1730804443359
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,61.9047622680664
Spain,ESP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,81.7307662963867
Spain,ESP,Rule of Law: Percentile Rank,RL.PER.RNK,80.7692337036133
Spain,ESP,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.2807846069336
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,48.0769233703613
Sri Lanka,LKA,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.711540222168
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,49.523811340332
Sri Lanka,LKA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,51.4423065185547
Sri Lanka,LKA,Rule of Law: Percentile Rank,RL.PER.RNK,54.3269233703613
Sri Lanka,LKA,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.8571434020996
St. Kitts and Nevis,KNA,Control of Corruption: Percentile Rank,CC.PER.RNK,68.2692337036133
St. Kitts and Nevis,KNA,Government Effectiveness: Percentile Rank,GE.PER.RNK,59.1346168518066
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.1428604125977
St. Kitts and Nevis,KNA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.8269195556641
St. Kitts and Nevis,KNA,Rule of Law: Percentile Rank,RL.PER.RNK,68.75
St. Kitts and Nevis,KNA,Voice and Accountability: Percentile Rank,VA.PER.RNK,81.7733993530273
St. Lucia,LCA,Control of Corruption: Percentile Rank,CC.PER.RNK,70.6730804443359
St. Lucia,LCA,Government Effectiveness: Percentile Rank,GE.PER.RNK,53.8461532592773
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,75.2380981445313
St. Lucia,LCA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.9038467407227
St. Lucia,LCA,Rule of Law: Percentile Rank,RL.PER.RNK,69.2307662963867
St. Lucia,LCA,Voice and Accountability: Percentile Rank,VA.PER.RNK,83.2512283325195
St. Vincent and the Grenadines,VCT,Control of Corruption: Percentile Rank,CC.PER.RNK,74.038459777832
St. Vincent and the Grenadines,VCT,Government Effectiveness: Percentile Rank,GE.PER.RNK,62.019229888916
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,87.6190490722656
St. Vincent and the Grenadines,VCT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.9423065185547
St. Vincent and the Grenadines,VCT,Rule of Law: Percentile Rank,RL.PER.RNK,64.9038467407227
St. Vincent and the Grenadines,VCT,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.2955627441406
Sudan,SDN,Control of Corruption: Percentile Rank,CC.PER.RNK,1.44230771064758
Sudan,SDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,7.21153831481934
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.38095235824585
Sudan,SDN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,4.807692527771
Sudan,SDN,Rule of Law: Percentile Rank,RL.PER.RNK,9.13461494445801
Sudan,SDN,Voice and Accountability: Percentile Rank,VA.PER.RNK,3.44827580451965
Suriname,SUR,Control of Corruption: Percentile Rank,CC.PER.RNK,44.711540222168
Suriname,SUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,40.3846168518066
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,56.1904754638672
Suriname,SUR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,27.884614944458
Suriname,SUR,Rule of Law: Percentile Rank,RL.PER.RNK,49.519229888916
Suriname,SUR,Voice and Accountability: Percentile Rank,VA.PER.RNK,61.0837440490723
Swaziland,SWZ,Control of Corruption: Percentile Rank,CC.PER.RNK,39.4230766296387
Swaziland,SWZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,33.6538467407227
Swaziland,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.5238094329834
Swaziland,SWZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,29.3269233703613
Swaziland,SWZ,Rule of Law: Percentile Rank,RL.PER.RNK,40.8653831481934
Swaziland,SWZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.35960578918457
Sweden,SWE,Control of Corruption: Percentile Rank,CC.PER.RNK,98.5576934814453
Sweden,SWE,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.711540222168
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.3809509277344
Sweden,SWE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,97.1153869628906
Sweden,SWE,Rule of Law: Percentile Rank,RL.PER.RNK,100
Sweden,SWE,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.5073928833008
Switzerland,CHE,Control of Corruption: Percentile Rank,CC.PER.RNK,96.1538467407227
Switzerland,CHE,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.5192337036133
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,95.7142868041992
Switzerland,CHE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.0769195556641
Switzerland,CHE,Rule of Law: Percentile Rank,RL.PER.RNK,98.5576934814453
Switzerland,CHE,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.5369491577148
Syrian Arab Republic,SYR,Control of Corruption: Percentile Rank,CC.PER.RNK,2.4038462638855
Syrian Arab Republic,SYR,Government Effectiveness: Percentile Rank,GE.PER.RNK,1.92307686805725
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0
Syrian Arab Republic,SYR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,3.8461537361145
Syrian Arab Republic,SYR,Rule of Law: Percentile Rank,RL.PER.RNK,0.961538434028625
Syrian Arab Republic,SYR,Voice and Accountability: Percentile Rank,VA.PER.RNK,1.47783255577087
Tajikistan,TJK,Control of Corruption: Percentile Rank,CC.PER.RNK,12.5
Tajikistan,TJK,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.4230766296387
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.5238094329834
Tajikistan,TJK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,12.0192308425903
Tajikistan,TJK,Rule of Law: Percentile Rank,RL.PER.RNK,10.5769233703613
Tajikistan,TJK,Voice and Accountability: Percentile Rank,VA.PER.RNK,4.92610836029053
Tanzania,TZA,Control of Corruption: Percentile Rank,CC.PER.RNK,35.0961532592773
Tanzania,TZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,34.1346168518066
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,30.4761905670166
Tanzania,TZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,35.5769233703613
Tanzania,TZA,Rule of Law: Percentile Rank,RL.PER.RNK,37.5
Tanzania,TZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,40.3940887451172
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,40.8653831481934
Thailand,THA,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.3461532592773
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.7142858505249
Thailand,THA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,60.0961532592773
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,55.288459777832
Thailand,THA,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.6896553039551
Timor-Leste,TLS,Control of Corruption: Percentile Rank,CC.PER.RNK,34.6153831481934
Timor-Leste,TLS,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.942307472229
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.3333320617676
Timor-Leste,TLS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.942307472229
Timor-Leste,TLS,Rule of Law: Percentile Rank,RL.PER.RNK,10.0961542129517
Timor-Leste,TLS,Voice and Accountability: Percentile Rank,VA.PER.RNK,54.1871910095215
Togo,TGO,Control of Corruption: Percentile Rank,CC.PER.RNK,28.365385055542
Togo,TGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.9807691574097
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,38.5714302062988
Togo,TGO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.5961532592773
Togo,TGO,Rule of Law: Percentile Rank,RL.PER.RNK,27.884614944458
Togo,TGO,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.019702911377
Tonga,TON,Control of Corruption: Percentile Rank,CC.PER.RNK,38.9423065185547
Tonga,TON,Government Effectiveness: Percentile Rank,GE.PER.RNK,42.3076934814453
Tonga,TON,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,78.5714263916016
Tonga,TON,Regulatory Quality: Percentile Rank,RQ.PER.RNK,37.5
Tonga,TON,Rule of Law: Percentile Rank,RL.PER.RNK,60.5769233703613
Tonga,TON,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.4581298828125
Trinidad and Tobago,TTO,Control of Corruption: Percentile Rank,CC.PER.RNK,48.5576934814453
Trinidad and Tobago,TTO,Government Effectiveness: Percentile Rank,GE.PER.RNK,62.980770111084
Trinidad and Tobago,TTO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,56.6666679382324
Trinidad and Tobago,TTO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,56.730770111084
Trinidad and Tobago,TTO,Rule of Law: Percentile Rank,RL.PER.RNK,48.0769233703613
Trinidad and Tobago,TTO,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.0098495483398
Tunisia,TUN,Control of Corruption: Percentile Rank,CC.PER.RNK,53.8461532592773
Tunisia,TUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.1923065185547
Tunisia,TUN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,13.3333330154419
Tunisia,TUN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,33.1730766296387
Tunisia,TUN,Rule of Law: Percentile Rank,RL.PER.RNK,55.769229888916
Tunisia,TUN,Voice and Accountability: Percentile Rank,VA.PER.RNK,56.6502456665039
Turkey,TUR,Control of Corruption: Percentile Rank,CC.PER.RNK,50.480770111084
Turkey,TUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.8076934814453
Turkey,TUR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,5.7142858505249
Turkey,TUR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.0576934814453
Turkey,TUR,Rule of Law: Percentile Rank,RL.PER.RNK,48.5576934814453
Turkey,TUR,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.5566501617432
Turkmenistan,TKM,Control of Corruption: Percentile Rank,CC.PER.RNK,4.32692289352417
Turkmenistan,TKM,Government Effectiveness: Percentile Rank,GE.PER.RNK,11.5384616851807
Turkmenistan,TKM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,34.761905670166
Turkmenistan,TKM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,1.92307686805725
Turkmenistan,TKM,Rule of Law: Percentile Rank,RL.PER.RNK,5.28846168518066
Turkmenistan,TKM,Voice and Accountability: Percentile Rank,VA.PER.RNK,0.492610841989517
Tuvalu,TUV,Control of Corruption: Percentile Rank,CC.PER.RNK,58.6538467407227
Tuvalu,TUV,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.3076915740967
Tuvalu,TUV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.1428604125977
Tuvalu,TUV,Regulatory Quality: Percentile Rank,RQ.PER.RNK,28.8461532592773
Tuvalu,TUV,Rule of Law: Percentile Rank,RL.PER.RNK,66.8269195556641
Tuvalu,TUV,Voice and Accountability: Percentile Rank,VA.PER.RNK,83.7438430786133
Uganda,UGA,Control of Corruption: Percentile Rank,CC.PER.RNK,12.9807691574097
Uganda,UGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,32.211540222168
Uganda,UGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.4285717010498
Uganda,UGA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,46.1538467407227
Uganda,UGA,Rule of Law: Percentile Rank,RL.PER.RNK,45.6730766296387
Uganda,UGA,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.0935955047607
Ukraine,UKR,Control of Corruption: Percentile Rank,CC.PER.RNK,19.7115383148193
Ukraine,UKR,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.730770111084
Ukraine,UKR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.1904764175415
Ukraine,UKR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,36.0576934814453
Ukraine,UKR,Rule of Law: Percentile Rank,RL.PER.RNK,23.5576915740967
Ukraine,UKR,Voice and Accountability: Percentile Rank,VA.PER.RNK,47.290641784668
United Arab Emirates,ARE,Control of Corruption: Percentile Rank,CC.PER.RNK,88.461540222168
United Arab Emirates,ARE,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.8653869628906
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60.9523811340332
United Arab Emirates,ARE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,80.288459777832
United Arab Emirates,ARE,Rule of Law: Percentile Rank,RL.PER.RNK,79.8076934814453
United Arab Emirates,ARE,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.2118225097656
United Kingdom,GBR,Control of Corruption: Percentile Rank,CC.PER.RNK,94.2307662963867
United Kingdom,GBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.788459777832
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,59.0476188659668
United Kingdom,GBR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,95.1923065185547
United Kingdom,GBR,Rule of Law: Percentile Rank,RL.PER.RNK,91.8269195556641
United Kingdom,GBR,Voice and Accountability: Percentile Rank,VA.PER.RNK,90.6403961181641
United States,USA,Control of Corruption: Percentile Rank,CC.PER.RNK,89.9038467407227
United States,USA,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.3461532592773
United States,USA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.5714302062988
United States,USA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.8269195556641
United States,USA,Rule of Law: Percentile Rank,RL.PER.RNK,92.3076934814453
United States,USA,Voice and Accountability: Percentile Rank,VA.PER.RNK,84.2364501953125
Uruguay,URY,Control of Corruption: Percentile Rank,CC.PER.RNK,89.4230804443359
Uruguay,URY,Government Effectiveness: Percentile Rank,GE.PER.RNK,73.0769195556641
Uruguay,URY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,90.476188659668
Uruguay,URY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,69.2307662963867
Uruguay,URY,Rule of Law: Percentile Rank,RL.PER.RNK,73.5576934814453
Uruguay,URY,Voice and Accountability: Percentile Rank,VA.PER.RNK,86.6995086669922
Uzbekistan,UZB,Control of Corruption: Percentile Rank,CC.PER.RNK,10.0961542129517
Uzbekistan,UZB,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.769229888916
Uzbekistan,UZB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,34.2857131958008
Uzbekistan,UZB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,4.32692289352417
Uzbekistan,UZB,Rule of Law: Percentile Rank,RL.PER.RNK,11.057692527771
Uzbekistan,UZB,Voice and Accountability: Percentile Rank,VA.PER.RNK,2.46305418014526
Vanuatu,VUT,Control of Corruption: Percentile Rank,CC.PER.RNK,54.8076934814453
Vanuatu,VUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.269229888916
Vanuatu,VUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,64.2857131958008
Vanuatu,VUT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,43.269229888916
Vanuatu,VUT,Rule of Law: Percentile Rank,RL.PER.RNK,62.980770111084
Vanuatu,VUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,70.9359588623047
"Venezuela, RB",VEN,Control of Corruption: Percentile Rank,CC.PER.RNK,6.73076915740967
"Venezuela, RB",VEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.65384578704834
"Venezuela, RB",VEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.8571424484253
"Venezuela, RB",VEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,2.4038462638855
"Venezuela, RB",VEN,Rule of Law: Percentile Rank,RL.PER.RNK,0.480769217014313
"Venezuela, RB",VEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.2266006469727
Vietnam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,41.8269233703613
Vietnam,VNM,Government Effectiveness: Percentile Rank,GE.PER.RNK,52.8846168518066
Vietnam,VNM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,51.4285697937012
Vietnam,VNM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,35.0961532592773
Vietnam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,57.211540222168
Vietnam,VNM,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.85221672058105
Virgin Islands (U.S.),VIR,Control of Corruption: Percentile Rank,CC.PER.RNK,71.6346130371094
Virgin Islands (U.S.),VIR,Government Effectiveness: Percentile Rank,GE.PER.RNK,87.9807662963867
Virgin Islands (U.S.),VIR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,85.2380981445313
Virgin Islands (U.S.),VIR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,78.3653869628906
Virgin Islands (U.S.),VIR,Rule of Law: Percentile Rank,RL.PER.RNK,72.5961532592773
